keyword,region,match_type,lb,ub,source,nn_keyword,nn_region,nn_match_type,nn_hist_min,nn_hist_max,cosine_sim,tier
ai and generative ai course,b,phrase match,0.09759638408544646,9.93531189989845,nearest_neighbor,generative ai course,b,phrase match,0.1,10.18,0.9759638408544646,same_region_and_match
ai and generative ai course,c,broad match,0.1032964013279112,1.8311634780856982,nearest_neighbor,generative ai foundations course,c,broad match,0.11,1.95,0.9390581938901017,same_region_and_match
ai courses generator,usa,broad match,1.2403272656470918,7.872281216658072,nearest_neighbor,gen ai courses,usa,broad match,1.47,9.33,0.8437600446578856,same_region_and_match
ai courses generator,a,broad match,0.3035357744225177,3.552188927701356,nearest_neighbor,generative ai courses,a,broad match,0.37,4.33,0.8203669578986965,same_region_and_match
ai courses generator,a,exact match,1.0415194296198802,1.1476001122663493,nearest_neighbor,course generator ai,a,exact match,1.08,1.19,0.9643698422406297,same_region_and_match
ai courses generator,a,phrase match,0.48271617834251923,6.03395222928149,nearest_neighbor,ai generated courses,a,phrase match,0.5,6.25,0.9654323566850385,same_region_and_match
ai courses generator,b,broad match,0.47766595358347164,2.165968030904363,nearest_neighbor,best ai courses,b,broad match,0.58,2.63,0.8235619889370202,same_region_and_match
ai courses generator,b,exact match,0.3664605400514393,0.47254122269790855,nearest_neighbor,course generator ai,b,exact match,0.38,0.49,0.9643698422406297,same_region_and_match
ai courses generator,b,phrase match,0.18343214777015732,2.4232352152794463,nearest_neighbor,ai generated courses,b,phrase match,0.19,2.51,0.9654323566850385,same_region_and_match
ai courses generator,c,broad match,0.11064449108472929,2.2761152451715736,nearest_neighbor,generative ai certificate course,c,broad match,0.14,2.88,0.790317793462352,same_region_and_match
ai generate course,a,broad match,0.507358084795216,1.5812660309450903,nearest_neighbor,generative ai course,a,broad match,0.6,1.87,0.8455968079920269,same_region_and_match
ai generate course,b,broad match,0.16911936159840538,2.4099509027772767,nearest_neighbor,generative ai course,b,broad match,0.2,2.85,0.8455968079920269,same_region_and_match
ai generate course,b,phrase match,0.1818170879865294,2.4018994255062567,nearest_neighbor,ai generated courses,b,phrase match,0.19,2.51,0.9569320420343652,same_region_and_match
ai generated course,a,broad match,0.5144519300490389,1.6033751819861715,nearest_neighbor,generative ai course,a,broad match,0.6,1.87,0.8574198834150649,same_region_and_match
ai generated course,a,phrase match,0.48428201458754105,6.053525182344263,nearest_neighbor,ai generated courses,a,phrase match,0.5,6.25,0.9685640291750821,same_region_and_match
ai generated course,b,broad match,0.171483976683013,2.443646667732935,nearest_neighbor,generative ai course,b,broad match,0.2,2.85,0.8574198834150649,same_region_and_match
ai generated course,b,phrase match,0.1840271655432656,2.431095713229456,nearest_neighbor,ai generated courses,b,phrase match,0.19,2.51,0.9685640291750821,same_region_and_match
ai generative course,usa,broad match,0.7126531874438108,4.424388538713659,nearest_neighbor,generative ai course,usa,broad match,0.72,4.47,0.9897960936719595,same_region_and_match
ai generative course,usa,exact match,1.593571710811855,34.66265920039203,nearest_neighbor,generative ai course,usa,exact match,1.61,35.02,0.9897960936719595,same_region_and_match
ai generative course,usa,phrase match,2.276531015445507,22.74551423258163,nearest_neighbor,generative ai course,usa,phrase match,2.3,22.98,0.9897960936719595,same_region_and_match
ai generative course,a,broad match,0.5938776562031757,1.8509186951665644,nearest_neighbor,generative ai course,a,broad match,0.6,1.87,0.9897960936719595,same_region_and_match
ai generative course,a,exact match,0.7126531874438108,13.025716592722988,nearest_neighbor,generative ai course,a,exact match,0.72,13.16,0.9897960936719595,same_region_and_match
ai generative course,a,phrase match,0.4454082421523818,7.700613608767846,nearest_neighbor,generative ai course,a,phrase match,0.45,7.78,0.9897960936719595,same_region_and_match
ai generative course,b,broad match,0.19795921873439193,2.820918866965085,nearest_neighbor,generative ai course,b,broad match,0.2,2.85,0.9897960936719595,same_region_and_match
ai generative course,b,exact match,0.16826533592423312,5.424082593322338,nearest_neighbor,generative ai course,b,exact match,0.17,5.48,0.9897960936719595,same_region_and_match
ai generative course,b,phrase match,0.09897960936719596,10.076124233580547,nearest_neighbor,generative ai course,b,phrase match,0.1,10.18,0.9897960936719595,same_region_and_match
ai generative course,c,broad match,0.10246980275182835,1.8165101396915024,nearest_neighbor,generative ai foundations course,c,broad match,0.11,1.95,0.9315436613802577,same_region_and_match
ai generative course,c,exact match,0.12867349217735474,3.246531187244027,nearest_neighbor,generative ai course,c,exact match,0.13,3.28,0.9897960936719595,same_region_and_match
ai generative course,c,phrase match,0.12867349217735474,2.0092860701540776,nearest_neighbor,generative ai course,c,phrase match,0.13,2.03,0.9897960936719595,same_region_and_match
ai generative course free,a,broad match,0.5723534944615791,1.7838350577385884,nearest_neighbor,generative ai course,a,broad match,0.6,1.87,0.9539224907692986,same_region_and_match
ai generative course free,b,broad match,0.19078449815385973,2.718679098692501,nearest_neighbor,generative ai course,b,broad match,0.2,2.85,0.9539224907692986,same_region_and_match
ai generative course free,b,phrase match,0.09539224907692986,9.71093095603146,nearest_neighbor,generative ai course,b,phrase match,0.1,10.18,0.9539224907692986,same_region_and_match
ai generative courses,usa,broad match,0.7337610525259709,3.9662759595998427,nearest_neighbor,generative ai courses,usa,broad match,0.74,4.0,0.9915689898999607,same_region_and_match
ai generative courses,usa,exact match,1.4972691747489406,26.812025486894935,nearest_neighbor,generative ai courses,usa,exact match,1.51,27.04,0.9915689898999607,same_region_and_match
ai generative courses,usa,phrase match,1.864149701011926,25.54281717982299,nearest_neighbor,generative ai courses,usa,phrase match,1.88,25.76,0.9915689898999607,same_region_and_match
ai generative courses,a,broad match,0.36688052626298545,4.29349372626683,nearest_neighbor,generative ai courses,a,broad match,0.37,4.33,0.9915689898999607,same_region_and_match
ai generative courses,a,exact match,1.1502200282839543,4.501723214145821,nearest_neighbor,generative ai courses,a,exact match,1.16,4.54,0.9915689898999607,same_region_and_match
ai generative courses,a,phrase match,0.48586880505098073,11.323717864657551,nearest_neighbor,generative ai courses,a,phrase match,0.49,11.42,0.9915689898999607,same_region_and_match
ai generative courses,b,broad match,0.12890396868699489,0.6246884636369753,nearest_neighbor,generative ai courses,b,broad match,0.13,0.63,0.9915689898999607,same_region_and_match
ai generative courses,b,exact match,0.4362903555559827,2.845803001012887,nearest_neighbor,generative ai courses,b,exact match,0.44,2.87,0.9915689898999607,same_region_and_match
ai generative courses,b,phrase match,0.21814517777799136,2.5185852343459003,nearest_neighbor,generative ai courses,b,phrase match,0.22,2.54,0.9915689898999607,same_region_and_match
ai generative courses,c,broad match,0.1009654942585926,1.7898428527659596,nearest_neighbor,generative ai foundations course,c,broad match,0.11,1.95,0.917868129623569,same_region_and_match
ai generative courses,c,exact match,0.32721776666698704,2.092210568688917,nearest_neighbor,generative ai courses,c,exact match,0.33,2.11,0.9915689898999607,same_region_and_match
ai generative courses,c,phrase match,0.19831379797999216,5.4139666848537855,nearest_neighbor,generative ai courses,c,phrase match,0.2,5.46,0.9915689898999607,same_region_and_match
amazon free courses generative ai,a,broad match,0.3474501246061691,4.0661055122830065,nearest_neighbor,generative ai courses,a,broad match,0.37,4.33,0.9390543908274841,same_region_and_match
amazon free courses generative ai,b,broad match,0.12207707080757293,0.591604266221315,nearest_neighbor,generative ai courses,b,broad match,0.13,0.63,0.9390543908274841,same_region_and_match
amazon free courses generative ai,b,exact match,0.41318393196409303,2.6950861016748795,nearest_neighbor,generative ai courses,b,exact match,0.44,2.87,0.9390543908274841,same_region_and_match
amazon free courses generative ai,b,phrase match,0.20659196598204652,2.38519815270181,nearest_neighbor,generative ai courses,b,phrase match,0.22,2.54,0.9390543908274841,same_region_and_match
amazon free courses generative ai,c,broad match,0.11757833817884003,2.11641008721912,nearest_neighbor,generative ai online course,c,broad match,0.13,2.34,0.9044487552218463,same_region_and_match
amazon free generative ai course,a,broad match,0.5636987019813873,1.7568609545086573,nearest_neighbor,generative ai course,a,broad match,0.6,1.87,0.9394978366356456,same_region_and_match
amazon free generative ai course,b,broad match,0.18789956732712912,2.67756883441159,nearest_neighbor,generative ai course,b,broad match,0.2,2.85,0.9394978366356456,same_region_and_match
amazon free generative ai course,b,phrase match,0.09394978366356456,9.564087976950871,nearest_neighbor,generative ai course,b,phrase match,0.1,10.18,0.9394978366356456,same_region_and_match
applied generative ai course free,b,broad match,0.1922942236524785,2.7401926870478186,nearest_neighbor,generative ai course,b,broad match,0.2,2.85,0.9614711182623925,same_region_and_match
applied generative ai course online,c,broad match,0.12634469840783777,2.2742045713410795,nearest_neighbor,generative ai online course,c,broad match,0.13,2.34,0.9718822954449058,same_region_and_match
azure generative ai course,a,broad match,0.5623885107067736,1.7527775250361113,nearest_neighbor,generative ai course,a,broad match,0.6,1.87,0.9373141845112894,same_region_and_match
azure generative ai course,a,phrase match,0.42179138303008024,7.292304355497832,nearest_neighbor,generative ai course,a,phrase match,0.45,7.78,0.9373141845112894,same_region_and_match
azure generative ai course,b,broad match,0.1874628369022579,2.671345425857175,nearest_neighbor,generative ai course,b,broad match,0.2,2.85,0.9373141845112894,same_region_and_match
azure generative ai course,b,phrase match,0.09373141845112895,9.541858398324926,nearest_neighbor,generative ai course,b,phrase match,0.1,10.18,0.9373141845112894,same_region_and_match
azure generative ai course,c,broad match,0.10289064738934683,1.823970567356603,nearest_neighbor,generative ai foundations course,c,broad match,0.11,1.95,0.9353695217213348,same_region_and_match
berkeley generative ai course,usa,broad match,0.6184922915629957,14.253868504021039,nearest_neighbor,generative ai foundations course,usa,broad match,0.65,14.98,0.9515266024046087,same_region_and_match
berkeley generative ai course,usa,exact match,1.7640391263719917,13.867307576757602,nearest_neighbor,generative ai course stanford,usa,exact match,1.8,14.15,0.9800217368733287,same_region_and_match
berkeley generative ai course,usa,phrase match,3.008666732201119,15.68034778997326,nearest_neighbor,generative ai course stanford,usa,phrase match,3.07,16.0,0.9800217368733287,same_region_and_match
berkeley generative ai course,a,broad match,0.43770223710612005,16.252074369070716,nearest_neighbor,generative ai foundations course,a,broad match,0.46,17.08,0.9515266024046087,same_region_and_match
berkeley generative ai course,a,exact match,1.1368252147730613,1.8228404305843915,nearest_neighbor,generative ai course stanford,a,exact match,1.16,1.86,0.9800217368733287,same_region_and_match
berkeley generative ai course,a,phrase match,0.5880130421239972,3.567279122218917,nearest_neighbor,generative ai course stanford,a,phrase match,0.6,3.64,0.9800217368733287,same_region_and_match
berkeley generative ai course,b,broad match,0.09515266024046087,10.33357890211405,nearest_neighbor,generative ai foundations course,b,broad match,0.1,10.86,0.9515266024046087,same_region_and_match
berkeley generative ai course,b,exact match,0.9398735734584823,0.9398735734584823,nearest_neighbor,stanford generative ai course,b,exact match,0.96,0.96,0.9790349723525857,same_region_and_match
berkeley generative ai course,b,phrase match,0.09498865219997825,9.669844793957784,nearest_neighbor,generative ai course,b,phrase match,0.1,10.18,0.9498865219997824,same_region_and_match
berkeley generative ai course,c,broad match,0.10466792626450697,1.855476874688987,nearest_neighbor,generative ai foundations course,c,broad match,0.11,1.95,0.9515266024046087,same_region_and_match
berkeley generative ai course,c,exact match,0.2842063036932653,1.6856373874221253,nearest_neighbor,generative ai course stanford,c,exact match,0.29,1.72,0.9800217368733287,same_region_and_match
berkeley generative ai course,c,phrase match,0.6051675269645325,0.6051675269645325,nearest_neighbor,generative ai stanford course,c,phrase match,0.62,0.62,0.9760766563944072,same_region_and_match
best courses in generative ai,usa,broad match,0.7037524419490777,3.8040672537787987,nearest_neighbor,generative ai courses,usa,broad match,0.74,4.0,0.9510168134446997,same_region_and_match
best courses in generative ai,a,broad match,0.35187622097453886,4.11790280221555,nearest_neighbor,generative ai courses,a,broad match,0.37,4.33,0.9510168134446997,same_region_and_match
best courses in generative ai,a,exact match,0.375691197973235,0.375691197973235,nearest_neighbor,best courses on generative ai,a,exact match,0.38,0.38,0.9886610472979869,same_region_and_match
best courses in generative ai,a,phrase match,1.411240336480451,5.743649481340018,nearest_neighbor,best generative ai courses,a,phrase match,1.43,5.82,0.9868813541821336,same_region_and_match
best courses in generative ai,b,broad match,0.12363218574781096,0.5991405924701608,nearest_neighbor,generative ai courses,b,broad match,0.13,0.63,0.9510168134446997,same_region_and_match
best courses in generative ai,b,exact match,0.3848837281310321,0.8191115239711708,nearest_neighbor,best generative ai courses,b,exact match,0.39,0.83,0.9868813541821336,same_region_and_match
best courses in generative ai,b,phrase match,0.32625814560833566,3.8063450320972496,nearest_neighbor,best courses on generative ai,b,phrase match,0.33,3.85,0.9886610472979869,same_region_and_match
best courses in generative ai,c,broad match,0.09795506870622445,1.7364762179739788,nearest_neighbor,generative ai foundations course,c,broad match,0.11,1.95,0.8905006246020404,same_region_and_match
best courses in generative ai,c,phrase match,0.2570518722974766,0.2570518722974766,nearest_neighbor,best courses on generative ai,c,phrase match,0.26,0.26,0.9886610472979869,same_region_and_match
best courses to learn generative ai,b,broad match,0.12066582967849125,0.5847651745957653,nearest_neighbor,generative ai courses,b,broad match,0.13,0.63,0.928198689834548,same_region_and_match
best courses to learn generative ai,b,phrase match,0.325391452600174,3.7962336136686963,nearest_neighbor,best courses on generative ai,b,phrase match,0.33,3.85,0.986034704849012,same_region_and_match
best free generative ai courses,a,broad match,0.35128935039737724,4.111034830326064,nearest_neighbor,generative ai courses,a,broad match,0.37,4.33,0.9494306767496683,same_region_and_match
best free generative ai courses,b,broad match,0.12342598797745688,0.598141326352291,nearest_neighbor,generative ai courses,b,broad match,0.13,0.63,0.9494306767496683,same_region_and_match
best free generative ai courses,c,broad match,0.09921723531340053,1.7588509896466455,nearest_neighbor,generative ai foundations course,c,broad match,0.11,1.95,0.9019748664854593,same_region_and_match
best generative ai certification course,a,broad match,0.2870630887843648,14.07535145007208,nearest_neighbor,generative ai certificate course,a,broad match,0.31,15.2,0.9260099638205317,same_region_and_match
best generative ai certification course,b,broad match,0.12038129529666912,5.778302174240118,nearest_neighbor,generative ai certificate course,b,broad match,0.13,6.24,0.9260099638205317,same_region_and_match
best generative ai certification courses,a,broad match,0.28302230993173516,13.877222938588305,nearest_neighbor,generative ai certificate course,a,broad match,0.31,15.2,0.912975193328178,same_region_and_match
best generative ai certification courses,a,phrase match,1.2910937008817225,5.254661076315822,nearest_neighbor,best generative ai courses,a,phrase match,1.43,5.82,0.9028627278893164,same_region_and_match
best generative ai certification courses,b,broad match,0.11868677513266314,5.696965206367831,nearest_neighbor,generative ai certificate course,b,broad match,0.13,6.24,0.912975193328178,same_region_and_match
best generative ai certification courses,b,phrase match,0.6098616317645977,0.6098616317645977,nearest_neighbor,generative ai certification online,b,phrase match,0.69,0.69,0.8838574373399968,same_region_and_match
best generative ai certification courses,c,broad match,0.12781652706594493,2.6293685567851526,nearest_neighbor,generative ai certificate course,c,broad match,0.14,2.88,0.912975193328178,same_region_and_match
best generative ai courses for beginners,a,broad match,0.3475004020372779,4.066693894111928,nearest_neighbor,generative ai courses,a,broad match,0.37,4.33,0.9391902757764268,same_region_and_match
best generative ai courses for beginners,b,broad match,0.12209473585093548,0.5916898737391488,nearest_neighbor,generative ai courses,b,broad match,0.13,0.63,0.9391902757764268,same_region_and_match
best generative ai courses free pdf,a,broad match,0.3436934922345495,4.022142760474592,nearest_neighbor,generative ai courses,a,broad match,0.37,4.33,0.9289013303636472,same_region_and_match
best generative ai courses free pdf,b,broad match,0.12075717294727414,0.5852078381290977,nearest_neighbor,generative ai courses,b,broad match,0.13,0.63,0.9289013303636472,same_region_and_match
best generative ai courses online,a,broad match,0.22949945659059584,9.99278883904886,nearest_neighbor,generative ai online course,a,broad match,0.24,10.45,0.9562477357941493,same_region_and_match
best generative ai courses online,b,broad match,0.1338746830111809,4.589989131811917,nearest_neighbor,generative ai online course,b,broad match,0.14,4.8,0.9562477357941493,same_region_and_match
best generative ai courses online,b,phrase match,0.3620324935707685,1.3600680163874816,nearest_neighbor,generative ai courses online,b,phrase match,0.37,1.39,0.9784661988399149,same_region_and_match
best generative ai courses udemy,usa,broad match,0.7000422198307232,3.7840119990849903,nearest_neighbor,generative ai courses,usa,broad match,0.74,4.0,0.9460029997712476,same_region_and_match
best generative ai courses udemy,usa,exact match,1.932756463947436,18.689755006371705,nearest_neighbor,best generative ai courses,usa,exact match,2.0,19.34,0.966378231973718,same_region_and_match
best generative ai courses udemy,usa,phrase match,1.3239381778039938,17.191868746812442,nearest_neighbor,best generative ai courses,usa,phrase match,1.37,17.79,0.966378231973718,same_region_and_match
best generative ai courses udemy,a,broad match,0.3500211099153616,4.096192989009502,nearest_neighbor,generative ai courses,a,broad match,0.37,4.33,0.9460029997712476,same_region_and_match
best generative ai courses udemy,b,broad match,0.12298038997026219,0.595981889855886,nearest_neighbor,generative ai courses,b,broad match,0.13,0.63,0.9460029997712476,same_region_and_match
best generative ai courses udemy,b,exact match,0.37688751046975,0.8020939325381858,nearest_neighbor,best generative ai courses,b,exact match,0.39,0.83,0.966378231973718,same_region_and_match
best generative ai courses udemy,b,phrase match,0.20812065994967446,2.402847619418969,nearest_neighbor,generative ai courses,b,phrase match,0.22,2.54,0.9460029997712476,same_region_and_match
best generative ai courses udemy,c,broad match,0.1264937770621854,2.6021576995649562,nearest_neighbor,generative ai certificate course,c,broad match,0.14,2.88,0.9035269790156099,same_region_and_match
best generative ai courses udemy,c,exact match,0.3478961635105385,2.029394287144808,nearest_neighbor,best generative ai courses,c,exact match,0.36,2.1,0.966378231973718,same_region_and_match
best generative ai courses udemy,c,phrase match,0.4541977690276474,1.3046106131645194,nearest_neighbor,best generative ai courses,c,phrase match,0.47,1.35,0.966378231973718,same_region_and_match
best generative ai learning courses,a,broad match,0.3525783004748224,4.12611902988103,nearest_neighbor,generative ai courses,a,broad match,0.37,4.33,0.9529143256076281,same_region_and_match
best generative ai learning courses,b,broad match,0.12387886232899166,0.6003360251328057,nearest_neighbor,generative ai courses,b,broad match,0.13,0.63,0.9529143256076281,same_region_and_match
best online courses for generative ai,a,broad match,0.22575422323634362,9.829715136749128,nearest_neighbor,generative ai online course,a,broad match,0.24,10.45,0.9406425968180985,same_region_and_match
best online courses for generative ai,b,broad match,0.1316899635545338,4.515084464726873,nearest_neighbor,generative ai online course,b,broad match,0.14,4.8,0.9406425968180985,same_region_and_match
best online courses for generative ai,b,phrase match,0.35665495845069817,1.3398659249904608,nearest_neighbor,generative ai courses online,b,phrase match,0.37,1.39,0.9639323201370221,same_region_and_match
certificate course in generative ai,usa,broad match,0.7235415826215935,23.60926095622789,nearest_neighbor,generative ai certificate course,usa,broad match,0.73,23.82,0.9911528529062925,same_region_and_match
certificate course in generative ai,usa,phrase match,1.1391484474360556,3.0870053346549593,nearest_neighbor,generative ai certification online,usa,phrase match,1.31,3.55,0.8695789675084393,same_region_and_match
certificate course in generative ai,a,broad match,0.3072573844009507,15.065523364175645,nearest_neighbor,generative ai certificate course,a,broad match,0.31,15.2,0.9911528529062925,same_region_and_match
certificate course in generative ai,a,phrase match,1.5130674034646845,3.0783095449798754,nearest_neighbor,generative ai certification online,a,phrase match,1.74,3.54,0.8695789675084393,same_region_and_match
certificate course in generative ai,b,broad match,0.12884987087781802,6.184793802135266,nearest_neighbor,generative ai certificate course,b,broad match,0.13,6.24,0.9911528529062925,same_region_and_match
certificate course in generative ai,b,exact match,1.1299142523131733,6.720016342704663,nearest_neighbor,generative ai certificate course,b,exact match,1.14,6.78,0.9911528529062925,same_region_and_match
certificate course in generative ai,b,phrase match,0.6000094875808231,0.6000094875808231,nearest_neighbor,generative ai certification online,b,phrase match,0.69,0.69,0.8695789675084393,same_region_and_match
certificate course in generative ai,c,broad match,0.13876139940688095,2.854520216370122,nearest_neighbor,generative ai certificate course,c,broad match,0.14,2.88,0.9911528529062925,same_region_and_match
certificate course in generative ai,c,phrase match,0.17016818493212174,4.645591448646924,nearest_neighbor,generative ai courses,c,phrase match,0.2,5.46,0.8508409246606087,same_region_and_match
certification courses on generative ai,usa,broad match,0.6790732040550008,22.15825167204126,nearest_neighbor,generative ai certificate course,usa,broad match,0.73,23.82,0.9302372658287682,same_region_and_match
certification courses on generative ai,usa,exact match,3.0232711139434967,29.107124047782158,nearest_neighbor,generative ai certificate course,usa,exact match,3.25,31.29,0.9302372658287682,same_region_and_match
certification courses on generative ai,usa,phrase match,1.1917352586390588,3.229511578754701,nearest_neighbor,generative ai certification online,usa,phrase match,1.31,3.55,0.9097215714801975,same_region_and_match
certification courses on generative ai,a,broad match,0.28837355240691814,14.139606440597277,nearest_neighbor,generative ai certificate course,a,broad match,0.31,15.2,0.9302372658287682,same_region_and_match
certification courses on generative ai,a,phrase match,1.5829155343755437,3.2204143630398994,nearest_neighbor,generative ai certification online,a,phrase match,1.74,3.54,0.9097215714801975,same_region_and_match
certification courses on generative ai,b,broad match,0.12093084455773986,5.804680538771514,nearest_neighbor,generative ai certificate course,b,broad match,0.13,6.24,0.9302372658287682,same_region_and_match
certification courses on generative ai,b,phrase match,0.6277078843213362,0.6277078843213362,nearest_neighbor,generative ai certification online,b,phrase match,0.69,0.69,0.9097215714801975,same_region_and_match
certification courses on generative ai,c,broad match,0.13023321721602757,2.6790833255868525,nearest_neighbor,generative ai certificate course,c,broad match,0.14,2.88,0.9302372658287682,same_region_and_match
complete generative ai course,usa,broad match,0.7115397679264855,4.417476059210264,nearest_neighbor,generative ai course,usa,broad match,0.72,4.47,0.9882496776756744,same_region_and_match
complete generative ai course,a,broad match,0.5929498066054046,1.8480268972535112,nearest_neighbor,generative ai course,a,broad match,0.6,1.87,0.9882496776756744,same_region_and_match
complete generative ai course,a,exact match,0.7115397679264855,13.005365758211875,nearest_neighbor,generative ai course,a,exact match,0.72,13.16,0.9882496776756744,same_region_and_match
complete generative ai course,a,phrase match,0.4447123549540535,7.688582492316747,nearest_neighbor,generative ai course,a,phrase match,0.45,7.78,0.9882496776756744,same_region_and_match
complete generative ai course,b,broad match,0.19764993553513488,2.8165115813756723,nearest_neighbor,generative ai course,b,broad match,0.2,2.85,0.9882496776756744,same_region_and_match
complete generative ai course,b,exact match,0.16800244520486465,5.415608233662696,nearest_neighbor,generative ai course,b,exact match,0.17,5.48,0.9882496776756744,same_region_and_match
complete generative ai course,b,phrase match,0.09882496776756744,10.060381718738364,nearest_neighbor,generative ai course,b,phrase match,0.1,10.18,0.9882496776756744,same_region_and_match
complete generative ai course,c,broad match,0.10430468765803413,1.8490376448469685,nearest_neighbor,generative ai foundations course,c,broad match,0.11,1.95,0.9482244332548557,same_region_and_match
complete generative ai course,c,phrase match,0.12847245809783767,2.0061468456816187,nearest_neighbor,generative ai course,c,phrase match,0.13,2.03,0.9882496776756744,same_region_and_match
course for generative ai,a,broad match,0.5859895659651827,1.826334147258153,nearest_neighbor,generative ai course,a,broad match,0.6,1.87,0.9766492766086379,same_region_and_match
course for generative ai,b,broad match,0.19532985532172759,2.783450438334618,nearest_neighbor,generative ai course,b,broad match,0.2,2.85,0.9766492766086379,same_region_and_match
course for generative ai,b,phrase match,0.3269687657167588,0.7629271200057705,nearest_neighbor,course on generative ai,b,phrase match,0.33,0.77,0.9908144415659357,same_region_and_match
coursera free generative ai course,usa,broad match,0.6768919018951702,4.202370557599181,nearest_neighbor,generative ai course,usa,broad match,0.72,4.47,0.9401276415210698,same_region_and_match
coursera free generative ai course,usa,phrase match,2.1622935754984605,21.604133202154184,nearest_neighbor,generative ai course,usa,phrase match,2.3,22.98,0.9401276415210698,same_region_and_match
coursera free generative ai course,a,broad match,0.5640765849126418,1.7580386896444005,nearest_neighbor,generative ai course,a,broad match,0.6,1.87,0.9401276415210698,same_region_and_match
coursera free generative ai course,a,phrase match,0.4230574386844814,7.314193051033923,nearest_neighbor,generative ai course,a,phrase match,0.45,7.78,0.9401276415210698,same_region_and_match
coursera free generative ai course,b,broad match,0.18802552830421396,2.679363778335049,nearest_neighbor,generative ai course,b,broad match,0.2,2.85,0.9401276415210698,same_region_and_match
coursera free generative ai course,b,exact match,0.15982169905858187,5.151899475535463,nearest_neighbor,generative ai course,b,exact match,0.17,5.48,0.9401276415210698,same_region_and_match
coursera free generative ai course,b,phrase match,0.09401276415210698,9.570499390684489,nearest_neighbor,generative ai course,b,phrase match,0.1,10.18,0.9401276415210698,same_region_and_match
coursera free generative ai course,c,broad match,0.09909268587418886,1.7566430677697116,nearest_neighbor,generative ai foundations course,c,broad match,0.11,1.95,0.9008425988562624,same_region_and_match
